AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,Elevation,Buildings,Population,tp,t2m,Nearby_Mosquitoes,Nearby_WaterTanks
a9cd0ce6-746a-48d8-9f4d-2f1e11880496,Mosquitoes,LivingAgent,38.345077,8.637827,true,391,ADULT,0.760,true,2515.0000,2.0000,9.66,2.6169,13.47,6,0
399c43f0-c8fc-487f-ba92-48059ef2b48a,Mosquitoes,LivingAgent,38.368931,8.621713,true,524,ADULT,0.988,false,2243.0000,0.0000,1.93,3.7571,11.83,3,0
9eb67b67-ea2e-4902-af2e-f85f8a4b7dd0,Mosquitoes,LivingAgent,38.333815,8.660111,true,524,ADULT,0.893,true,2563.0000,0.0000,4.56,2.6169,13.47,3,0
afbd607a-6d2c-4c5c-a027-f5c1b842ed0d,Mosquitoes,LivingAgent,38.298042,8.581509,true,218,ADULT,0.764,false,2531.0000,3.0000,1.67,2.9716,12.74,2,0
29ac32da-6460-47fe-8a09-8e697d61dcfe,Mosquitoes,LivingAgent,38.352789,8.621893,true,534,ADULT,0.511,true,2488.0000,0.0000,7.40,2.8729,11.82,7,0
4e534199-2ede-45df-86a5-69461f53b606,Mosquitoes,LivingAgent,38.345945,8.606697,true,585,ADULT,0.707,true,2581.0000,37.0000,16.63,1.1044,11.80,3,0
37367986-373c-4ea5-be51-8b73920b6902,Mosquitoes,LivingAgent,38.300793,8.651972,true,362,ADULT,0.592,true,2464.0000,0.0000,2.97,0.2107,13.14,7,0
e6243966-ad78-45db-928a-c07c3729d164,Mosquitoes,LivingAgent,38.359301,8.618574,true,554,ADULT,0.914,false,2241.0000,0.0000,2.88,0.2704,11.74,4,0
1d3e9887-6b7f-4f0e-a2cc-e455b1aaea54,Mosquitoes,LivingAgent,38.357378,8.587684,true,386,ADULT,0.817,false,2275.0000,0.0000,2.22,0.3207,11.69,5,0
e1f82e92-3fc5-49ee-953a-3cfd1bd84d30,Mosquitoes,LivingAgent,38.314873,8.623164,true,684,ADULT,0.639,false,2704.0000,0.0000,3.00,0.3578,12.59,3,0
8fde933e-b2fa-403c-9186-c7ebc1290cb0,Mosquitoes,LivingAgent,38.294747,8.631423,true,632,ADULT,0.923,true,2479.0000,0.0000,3.21,0.2827,12.92,5,0
34e6b732-fa58-4b6d-8a5a-d85bebfdf173,Mosquitoes,LivingAgent,38.310692,8.674159,true,500,ADULT,0.654,false,2454.0000,0.0000,2.58,0.3172,12.72,5,0
91139b77-7f30-470e-abbd-762969f5e054,Mosquitoes,LivingAgent,38.293685,8.586621,true,567,ADULT,0.536,false,2518.0000,0.0000,2.16,0.4036,12.42,7,0
513636fb-addf-40be-afd2-f9aca780de80,Mosquitoes,LivingAgent,38.320407,8.649633,true,520,ADULT,0.605,true,2518.0000,0.0000,3.04,0.3382,12.47,5,0
febb9693-5f3b-42cb-a0ce-666562138359,Mosquitoes,LivingAgent,38.321853,8.655120,true,280,ADULT,0.672,true,2513.0000,0.0000,2.77,0.3487,12.34,6,0
876b3279-6254-4fd7-8f3c-b23133632070,Mosquitoes,LivingAgent,38.329058,8.670997,true,449,ADULT,0.551,false,2489.0000,0.0000,3.15,0.3555,12.67,7,0
0b4ff5ee-20f7-47ae-84c1-0390ad5d1d29,Mosquitoes,LivingAgent,38.312499,8.638885,true,434,ADULT,0.798,false,2526.0000,0.0000,2.26,0.3555,12.67,6,0
0fa4ee40-fac5-4593-8e28-9e9d8c33bc92,Mosquitoes,LivingAgent,38.358518,8.582875,true,295,ADULT,0.665,false,2273.0000,0.0000,2.98,0.4932,11.80,9,0
09a7eef3-00f2-418a-88e8-87a982f9c612,Mosquitoes,LivingAgent,38.352754,8.656749,true,708,ADULT,0.838,true,2508.0000,0.0000,2.00,0.4880,13.95,7,0
a98a69a0-d57c-49b5-add0-dd9ac6fae046,Mosquitoes,LivingAgent,38.345731,8.652386,true,613,ADULT,0.900,true,2524.0000,0.0000,2.23,0.4891,14.37,8,0
f487eb41-39b5-4e79-be8f-c2bc5d8cfb64,Mosquitoes,LivingAgent,38.301570,8.656600,true,398,ADULT,0.756,true,2465.0000,0.0000,2.82,0.3715,15.63,7,0
d869915b-e90e-4b4c-a052-9f76a3fc1f83,Mosquitoes,LivingAgent,38.346996,8.583055,true,547,ADULT,0.907,false,2541.0000,0.0000,11.40,0.5144,15.31,3,0
60a7b5ad-7e2f-466f-959f-3c0d045c40d4,Mosquitoes,LivingAgent,38.282370,8.658128,true,262,ADULT,0.519,false,2692.0000,0.0000,2.53,0.3843,16.97,7,0
406ca6c1-8e97-490a-9968-587dee775401,Mosquitoes,LivingAgent,38.294617,8.659930,true,453,ADULT,0.598,false,2547.0000,4.0000,3.03,0.3923,17.44,6,0
aede3a53-87cd-4998-b341-433e671387f0,Mosquitoes,LivingAgent,38.297294,8.624241,true,262,ADULT,0.687,false,2557.0000,0.0000,3.49,0.5266,17.57,3,0
c34b030c-a2a9-44db-ad69-0a221a310694,Mosquitoes,LivingAgent,38.297457,8.672028,true,265,ADULT,0.518,false,2488.0000,0.0000,3.24,0.4004,17.91,4,0
6a9f9111-7fc7-422d-9c7f-9cf88deb4dc4,Mosquitoes,LivingAgent,38.350783,8.606080,true,529,ADULT,0.576,true,2557.0000,0.0000,7.48,0.5347,16.67,5,0
ec4b33b5-f465-4ad2-9cbe-07fb264cb66d,Mosquitoes,LivingAgent,38.336710,8.625007,true,670,ADULT,0.665,false,2575.0000,5.0000,11.46,0.5415,17.13,2,0
d4b53031-61a5-4308-9b2e-75bf4b8f0b2b,Mosquitoes,LivingAgent,38.292024,8.598876,true,699,ADULT,0.838,true,2527.0000,0.0000,1.94,0.5354,18.03,5,0
494c3436-2360-4ee4-a366-0331bd4203e3,Mosquitoes,LivingAgent,38.368899,8.593694,true,227,ADULT,0.989,true,2115.0000,0.0000,2.01,0.5415,17.13,6,0
92246613-c3be-47bc-a1ad-4a231bbbd2e6,Mosquitoes,LivingAgent,38.355003,8.582856,true,674,ADULT,0.993,false,2320.0000,0.0000,3.31,0.5415,17.13,9,0
b7395d06-f08e-44df-912b-a2af2964413e,Mosquitoes,LivingAgent,38.310166,8.606405,true,530,ADULT,0.683,false,2612.0000,0.0000,1.58,0.5543,18.32,6,0
7847470d-8006-4751-a59d-1acfea17e896,Mosquitoes,LivingAgent,38.301753,8.597683,true,453,ADULT,0.725,true,2615.0000,0.0000,1.44,0.5543,18.32,4,0
243ce891-615c-4b0f-bf46-f8142cd60368,Mosquitoes,LivingAgent,38.335254,8.596950,true,321,ADULT,0.603,false,2544.0000,0.0000,3.71,0.5643,17.41,6,0
ce983536-7c2d-4ec4-a383-e7a03857112f,Mosquitoes,LivingAgent,38.321486,8.623062,true,295,ADULT,0.600,true,2614.0000,0.0000,2.72,0.5543,18.32,11,0
e44da123-c6a8-4c71-b89f-b7fc9822fa28,Mosquitoes,LivingAgent,38.361351,8.626697,true,254,ADULT,0.691,true,2247.0000,0.0000,2.69,0.5485,19.06,6,0
e075070d-4aa7-48d9-8499-5c57caed93fc,Mosquitoes,LivingAgent,38.363285,8.656538,true,662,ADULT,0.560,false,2475.0000,0.0000,1.27,0.5485,19.06,3,0
e0b2acde-cc19-4cf4-a863-ca76db49e174,Mosquitoes,LivingAgent,38.313175,8.584529,true,286,ADULT,0.679,false,2514.0000,0.0000,0.91,0.5732,18.62,4,0
2a69c237-0aa5-4fc0-b03b-28a6ef4284a9,Mosquitoes,LivingAgent,38.327587,8.615458,true,616,ADULT,0.560,true,2528.0000,0.0000,3.31,0.5732,18.62,8,0
32b41fb7-67a5-4c25-b711-d49bff46983e,Mosquitoes,LivingAgent,38.344949,8.667296,true,534,ADULT,0.630,true,2633.0000,0.0000,10.37,0.5615,19.35,7,0
206f58e6-74b0-432d-923d-4c60e151b008,Mosquitoes,LivingAgent,38.304714,8.654285,true,649,ADULT,0.783,false,2453.0000,0.0000,2.68,0.4477,19.27,4,0
3e31c566-061f-4778-9d53-9791d90fccfe,Mosquitoes,LivingAgent,38.322624,8.586555,true,592,ADULT,0.811,false,2495.0000,0.0000,1.39,0.5922,18.92,5,0
0154989e-3107-4511-af5c-b2e52bbd0513,Mosquitoes,LivingAgent,38.370699,8.640320,true,290,ADULT,0.940,false,2619.0000,0.0000,1.75,0.5615,19.35,1,0
2e92c161-af62-4f32-ae7e-531f449c6e69,Mosquitoes,LivingAgent,38.321348,8.598817,true,717,ADULT,0.946,true,2502.0000,0.0000,1.78,0.6111,19.22,9,0
7e19fd49-5249-4d23-a946-82b5bd316a3a,Mosquitoes,LivingAgent,38.350827,8.646263,true,718,ADULT,0.837,false,2530.0000,0.0000,2.38,0.5744,19.65,7,0
2bfed91e-d906-4e7c-935d-f6c4a0397fd5,Mosquitoes,LivingAgent,38.357942,8.584768,true,420,ADULT,0.791,false,2283.0000,0.0000,2.62,0.6566,18.50,6,0
a7f142e9-493a-4193-a1fa-2d1c77ff1276,Mosquitoes,LivingAgent,38.301767,8.654851,true,345,ADULT,0.846,false,2463.0000,0.0000,2.88,0.4794,19.82,6,0
c372bb86-5f83-4e98-bb6b-674fa938db79,Mosquitoes,LivingAgent,38.283619,8.603128,true,283,ADULT,0.665,false,2592.0000,4.0000,3.02,0.6749,19.72,5,0
f5982fee-d8df-4f4b-a475-04eac101f4bf,Mosquitoes,LivingAgent,38.331628,8.587262,true,390,ADULT,0.829,false,2504.0000,0.0000,2.33,0.6805,18.74,3,0
d01b3a86-6ae3-40d5-99b6-c62c474d82ea,Mosquitoes,LivingAgent,38.363369,8.656035,true,700,ADULT,0.815,true,2475.0000,0.0000,1.26,0.6233,20.32,3,0
5117f617-7e9b-45aa-8659-8a93b3101e71,Mosquitoes,LivingAgent,38.357310,8.660817,true,396,ADULT,0.693,true,2522.0000,0.0000,1.73,0.6396,20.55,2,0
985a4d87-1793-4734-89ee-5dfbaebf3ad8,Mosquitoes,LivingAgent,38.351375,8.605873,true,679,ADULT,0.699,false,2494.0000,0.0000,5.17,0.7495,19.40,9,0
cef00aa0-ddcb-42ab-8b29-435db00bafa5,Mosquitoes,LivingAgent,38.356312,8.576219,true,554,ADULT,0.973,false,2453.0000,0.0000,13.18,0.7495,19.40,3,0
2a0b1058-4e3f-4ab6-b0e7-192fa3b254b2,Mosquitoes,LivingAgent,38.355364,8.666073,true,281,ADULT,0.753,true,2594.0000,0.0000,2.11,0.6701,20.88,4,0
9f51f045-33c5-4f96-a3f7-175c908fa8cd,Mosquitoes,LivingAgent,38.291876,8.608571,true,390,ADULT,0.546,false,2564.0000,0.0000,2.62,0.9789,20.62,4,0
4ed5d026-9e7d-453a-9b35-0195a6a68b68,Mosquitoes,LivingAgent,38.352167,8.583782,true,492,ADULT,0.519,true,2409.0000,0.0000,4.91,0.7707,19.58,3,0
6815e989-24e5-4b72-a57d-b0b49d8c1772,Mosquitoes,LivingAgent,38.320318,8.595933,true,668,ADULT,0.838,false,2512.0000,0.0000,1.58,1.0990,20.82,3,0
6d9c62c1-2809-4024-aeb3-c7b0eb5938e8,Mosquitoes,LivingAgent,38.370269,8.624940,true,714,ADULT,0.942,false,2352.0000,0.0000,1.85,0.8133,19.93,5,0
29248767-0c16-40b7-ac49-5b907070a791,Mosquitoes,LivingAgent,38.378286,8.626660,true,466,ADULT,0.588,true,2553.0000,0.0000,1.13,0.7122,21.33,4,0
fb0e1a95-3091-4c4e-b0fe-14a96317af48,Mosquitoes,LivingAgent,38.314284,8.606635,true,352,ADULT,0.701,false,2579.0000,2.0000,1.73,1.3124,21.14,2,0
e6196b70-b704-416a-8f8d-719a50569d75,Mosquitoes,LivingAgent,38.369175,8.603935,true,498,ADULT,0.876,false,2049.0000,0.0000,2.12,0.8408,20.21,7,0
c7e8d187-3ea0-470c-81e1-ad81d189a916,Mosquitoes,LivingAgent,38.329975,8.620125,true,675,ADULT,0.534,false,2536.0000,0.0000,3.92,1.4056,21.26,4,0
a80c7844-c533-41a5-babb-0330049b62d1,Mosquitoes,LivingAgent,38.287019,8.671033,true,367,ADULT,0.843,false,2508.0000,0.0000,2.26,0.6917,21.68,4,0
ab909951-7d9d-47a4-b526-03bc434a2c84,Mosquitoes,LivingAgent,38.325843,8.673821,true,549,ADULT,0.802,false,2478.0000,0.0000,1.97,0.7219,21.78,6,0
04349527-092d-440b-bfed-659999daafe4,Mosquitoes,LivingAgent,38.373855,8.663353,true,433,ADULT,0.687,false,2537.0000,3.0000,1.04,0.9077,21.66,3,0
13ff3577-3bfd-46eb-85f9-4c8d069c69be,Mosquitoes,LivingAgent,38.315549,8.610398,true,416,ADULT,0.810,false,2620.0000,0.0000,1.96,2.0435,21.41,2,0
99db3d73-fc4f-4002-ae94-a4d2b1ec3312,Mosquitoes,LivingAgent,38.368247,8.583871,true,303,ADULT,0.797,false,2152.0000,0.0000,3.91,1.1117,20.39,7,0
9fffb567-33bf-4177-89ca-c57618dedaec,Mosquitoes,LivingAgent,38.337290,8.674540,true,608,ADULT,0.872,false,2508.0000,0.0000,3.30,1.0683,21.65,4,0
aa3301e1-d62c-4756-9f92-570e94d8da42,Mosquitoes,LivingAgent,38.377423,8.610032,true,671,ADULT,0.737,true,2173.0000,3.0000,1.10,1.1929,20.36,5,0
9d2b286c-f733-4e33-9120-0a67dc55f340,Mosquitoes,LivingAgent,38.308734,8.653500,true,497,ADULT,0.669,false,2457.0000,0.0000,1.75,1.6443,20.98,3,0
32857304-1e2a-4d83-909e-96f1b9f6fec9,Mosquitoes,LivingAgent,38.353513,8.576380,true,528,ADULT,0.741,false,2505.0000,6.0000,16.86,1.8231,19.71,3,0
6ac93ead-d771-4dc4-88d3-c141e8474e60,Mosquitoes,LivingAgent,38.288895,8.665601,true,528,ADULT,0.573,true,2636.0000,0.0000,2.40,2.0026,20.64,5,0
2728102f-1e66-4545-888e-d3c0904cd67d,Mosquitoes,LivingAgent,38.359907,8.603631,true,642,ADULT,0.941,false,2235.0000,0.0000,2.57,2.1382,19.39,6,0
74efca43-673b-44af-b595-50bd4c895378,Mosquitoes,LivingAgent,38.294306,8.604016,true,646,ADULT,0.952,false,2532.0000,0.0000,2.10,5.1410,19.74,7,0
9facbea5-b46c-455f-923d-50a6b47c61e2,Mosquitoes,LivingAgent,38.301598,8.578695,true,723,ADULT,0.869,false,2526.0000,1.0000,1.29,6.5496,19.48,5,0
96756e44-d4f1-4b82-97f8-c4bedc839b3b,Mosquitoes,LivingAgent,38.320520,8.628462,true,409,ADULT,0.918,false,2669.0000,4.0000,3.16,3.5114,19.76,2,0
9086e2a0-b432-4890-930a-ac8467cd9e4e,Mosquitoes,LivingAgent,38.327875,8.625526,true,538,ADULT,0.971,false,2559.0000,0.0000,3.54,7.9582,19.21,5,0
074b8ddc-8321-41a4-8d35-128ab8225cd4,Mosquitoes,LivingAgent,38.316473,8.625491,true,710,ADULT,0.516,false,2698.0000,0.0000,3.14,7.9582,19.21,5,0
862b37ce-f28b-4c22-a4ed-f4ba1ab9e8ed,Mosquitoes,LivingAgent,38.334199,8.672013,true,316,ADULT,0.509,true,2521.0000,0.0000,4.46,4.3106,19.95,5,0
75edac27-e18e-4c5c-98a0-8c7d65bff6b8,Mosquitoes,LivingAgent,38.331977,8.602388,true,262,ADULT,0.761,true,2548.0000,0.0000,4.12,5.5737,18.05,3,0
53b0f25b-5639-4966-9e37-e9460885e539,Mosquitoes,LivingAgent,38.306860,8.591632,true,263,ADULT,0.771,true,2582.0000,3.0000,0.91,11.4862,18.28,5,0
e2e865b2-728e-4aa0-979f-e077f57168d9,Mosquitoes,LivingAgent,38.297222,8.585090,true,369,ADULT,0.534,true,2525.0000,0.0000,1.69,11.4862,18.28,6,0
8da636bf-7693-41ea-ac0e-57ff5c981a06,Mosquitoes,LivingAgent,38.302332,8.646056,true,675,ADULT,0.939,false,2454.0000,0.0000,2.80,6.3484,18.52,6,0
c20a54db-2234-49a1-957a-7d659f12edc2,Mosquitoes,LivingAgent,38.305942,8.598818,true,314,ADULT,0.546,false,2610.0000,0.0000,1.56,13.6186,17.11,4,0
5c3de231-501c-4d72-833b-e2bc74e03219,Mosquitoes,LivingAgent,38.293179,8.612134,true,373,ADULT,0.556,false,2551.0000,0.0000,2.61,13.9687,16.90,3,0
9b1af07e-519c-4d11-a3a1-e798df7e4351,Mosquitoes,LivingAgent,38.346571,8.606101,true,439,ADULT,0.862,false,2577.0000,5.0000,13.10,6.6130,16.50,4,0
55b0e44a-44e0-42fa-9f8a-68ad67029974,Mosquitoes,LivingAgent,38.310064,8.586501,true,391,ADULT,0.794,true,2528.0000,0.0000,0.88,14.3189,16.70,6,0
01ee7b58-a569-4ba2-b321-82bf4f764ff8,Mosquitoes,LivingAgent,38.307702,8.644426,true,458,ADULT,0.731,false,2464.0000,0.0000,2.51,6.9715,17.46,3,0
a3c6708c-188c-460d-959a-d920a68d491a,Mosquitoes,LivingAgent,38.292506,8.643286,true,458,ADULT,0.949,true,2448.0000,0.0000,3.08,7.0530,17.24,4,0
8837dfee-e9e8-4495-a835-a1adcb8332c0,Mosquitoes,LivingAgent,38.353934,8.624098,true,348,ADULT,0.645,false,2460.0000,0.0000,7.27,6.8982,15.87,2,0
da68a32f-2963-43ff-9d61-06dc1f299239,Mosquitoes,LivingAgent,38.333409,8.622876,true,691,ADULT,0.822,false,2540.0000,0.0000,7.96,6.8982,15.87,4,0
4286f828-d442-4c95-ae2c-82d3ad9266d8,Mosquitoes,LivingAgent,38.356315,8.620394,true,278,ADULT,0.639,false,2445.0000,0.0000,5.69,7.0592,15.58,4,0
ab5bfe5f-c93c-443c-9416-306e4468e005,Mosquitoes,LivingAgent,38.299806,8.660628,true,748,ADULT,0.524,false,2475.0000,0.0000,2.94,7.3043,16.72,2,0
03cbdb91-9101-4a6c-acdf-a88431623229,Mosquitoes,LivingAgent,38.349625,8.596330,true,273,ADULT,0.615,false,2480.0000,0.0000,3.89,7.0592,15.58,3,0
93a8cde5-bb50-49fb-9e1a-6cf770959092,Mosquitoes,LivingAgent,38.343503,8.644336,true,625,ADULT,0.505,false,2521.0000,0.0000,4.71,6.2231,16.85,4,0
9dd3692a-2d8c-41c8-b937-268cc27d93fa,Mosquitoes,LivingAgent,38.350014,8.580922,true,518,ADULT,0.612,false,2579.0000,0.0000,10.40,7.2201,15.28,7,0
9866621b-7302-4580-95ff-c504d9c8bfa2,Mosquitoes,LivingAgent,38.310173,8.602835,true,331,ADULT,0.627,true,2575.0000,0.0000,1.48,16.0894,15.42,7,0
f5fc2268-e836-4df7-bbbb-a4606afe7cd2,Mosquitoes,LivingAgent,38.374447,8.673491,true,722,ADULT,0.609,false,2512.0000,0.0000,1.07,6.3581,16.52,5,0
4a0f5ef3-c742-4d90-b987-fb14ec800fcc,Mosquitoes,LivingAgent,38.350395,8.646629,true,640,ADULT,0.888,false,2528.0000,0.0000,2.05,6.3581,16.52,7,0
bcffa400-5959-452f-b919-1c70b71eb798,Mosquitoes,LivingAgent,38.379974,8.606620,true,474,ADULT,0.902,true,2167.0000,0.0000,0.88,7.5420,14.69,2,0
9ba4c435-900c-4541-ae3e-fac437df4cfc,Mosquitoes,LivingAgent,38.283110,8.663624,true,642,ADULT,0.813,true,2627.0000,0.0000,2.14,7.8139,15.84,4,0
f90cd9fe-ac94-419f-a74b-240d00e2c759,Mosquitoes,LivingAgent,38.330408,8.672737,true,502,ADULT,0.759,true,2482.0000,0.0000,3.29,6.4931,16.18,3,0
4dc1b83a-9c21-4cdc-978d-9c41d114fe46,Mosquitoes,LivingAgent,38.298715,8.580973,true,617,ADULT,0.819,false,2531.0000,3.0000,1.67,17.1796,14.97,4,0
0fffd83c-d3d0-4f93-a554-08d45b25293c,Mosquitoes,LivingAgent,38.322034,8.597960,true,571,ADULT,0.685,true,2502.0000,0.0000,1.70,17.1796,14.97,3,0
e7676b4c-a288-4a46-b7ef-59148313c990,Mosquitoes,LivingAgent,38.315609,8.596367,true,662,ADULT,0.590,false,2538.0000,3.0000,1.48,17.9131,14.81,4,0
74a6107f-3326-4389-b0d8-a11f6e26e26a,Mosquitoes,LivingAgent,38.373963,8.647504,true,747,ADULT,0.951,false,2600.0000,0.0000,1.89,7.3288,15.72,7,0
688de1d9-8cf3-402a-b545-58331240e729,Mosquitoes,LivingAgent,38.372210,8.592855,true,707,ADULT,0.683,false,1991.0000,0.0000,1.89,9.4007,13.97,7,0
4bbaf117-7f08-4eef-a65f-894b87397755,Mosquitoes,LivingAgent,38.345710,8.673503,true,552,ADULT,0.862,false,2611.0000,0.0000,4.06,8.1650,15.55,6,0
77858fe5-6b21-4a2d-9cb2-d9fe916c9623,Mosquitoes,LivingAgent,38.303562,8.674924,true,361,ADULT,0.780,false,2460.0000,0.0000,3.00,9.8151,15.65,7,0
106adc33-2124-4507-9bf1-4027091f2a22,Mosquitoes,LivingAgent,38.330419,8.642345,true,501,ADULT,0.887,false,2603.0000,0.0000,7.56,8.1662,16.13,3,0
54374693-d75a-42d6-90ea-6fc0a9e1befc,Mosquitoes,LivingAgent,38.285575,8.635263,true,338,ADULT,0.638,true,2459.0000,4.0000,5.20,9.8163,15.96,9,0
de67d0f4-4e46-423c-80e3-12a772ba0c59,Mosquitoes,LivingAgent,38.304473,8.623494,true,705,ADULT,0.523,true,2612.0000,0.0000,3.32,19.4564,15.59,4,0
fa391f45-3a4a-4463-a8b4-e2670007d349,Mosquitoes,LivingAgent,38.348789,8.662949,true,465,ADULT,0.856,false,2618.0000,0.0000,5.05,8.1669,16.41,8,0
3bd25cb2-947a-4465-88e2-ea31b5a0cefa,Mosquitoes,LivingAgent,38.349372,8.630757,true,727,ADULT,0.941,false,2489.0000,0.0000,9.83,8.1730,16.08,8,0
8757b649-2048-4a51-8fd4-f96a05333d41,Mosquitoes,LivingAgent,38.328602,8.674361,true,452,ADULT,0.606,false,2478.0000,0.0000,2.94,9.8317,15.82,7,0
4633061f-6ec1-4265-a396-9b45b65714cf,Mosquitoes,LivingAgent,38.315678,8.644068,true,605,ADULT,0.841,true,2518.0000,0.0000,2.23,9.8317,15.82,4,0
9304268b-281f-4439-8dba-6536ee256502,Mosquitoes,LivingAgent,38.283835,8.609839,true,647,ADULT,0.968,false,2632.0000,0.0000,4.41,19.4961,14.20,7,0
4cac8ab7-5b0b-44b7-80d1-9f70db3bc6ec,Mosquitoes,LivingAgent,38.323728,8.660074,true,636,ADULT,0.962,false,2502.0000,0.0000,2.22,9.8389,15.60,4,0
07588548-b941-4fbe-a052-a1c0f1c964c9,Mosquitoes,LivingAgent,38.313087,8.639874,true,573,ADULT,0.615,false,2519.0000,0.0000,2.21,9.8460,15.37,4,0
5ae1fe53-c303-448c-94f7-2d69afb2600c,Mosquitoes,LivingAgent,38.327785,8.599456,true,474,ADULT,0.669,false,2525.0000,0.0000,2.87,19.5094,13.74,7,0
064e54c2-ad45-486e-ad31-0b2dfaf9577c,Mosquitoes,LivingAgent,38.351137,8.665386,true,323,ADULT,0.803,false,2644.0000,1.0000,3.29,8.1915,15.09,7,0
1271402a-0701-4d49-a77d-c4ebf9230584,Mosquitoes,LivingAgent,38.340566,8.625974,true,570,ADULT,0.791,true,2592.0000,9.0000,22.63,9.5348,12.97,8,0
310bb384-cd3e-4106-a033-71a179502d21,Mosquitoes,LivingAgent,38.372501,8.617140,true,561,ADULT,0.619,false,2221.0000,0.0000,1.60,9.5506,12.78,2,0
f0818700-639a-4835-a2d1-ad957f2c79da,Mosquitoes,LivingAgent,38.363211,8.623869,true,651,ADULT,0.687,false,2195.0000,0.0000,2.14,9.5506,12.78,1,0
bb0954ae-0b01-49e4-8e2a-ed890cbe16e3,Mosquitoes,LivingAgent,38.297390,8.588245,true,757,ADULT,0.744,true,2533.0000,0.0000,1.65,19.5463,13.35,4,0
b821c8c8-26bc-4cc8-b441-4ce8edea9899,Mosquitoes,LivingAgent,38.322810,8.661604,true,538,ADULT,0.544,false,2491.0000,0.0000,2.13,9.8863,14.86,5,0
9d6aa2c4-7850-40a1-a993-998d19d49daa,Mosquitoes,LivingAgent,38.334537,8.675131,true,360,ADULT,0.772,false,2497.0000,0.0000,3.07,8.2391,14.50,3,0
03fa58d8-f2d4-4b47-a3ed-0d4bff669f2d,Mosquitoes,LivingAgent,38.377713,8.622020,true,463,ADULT,0.704,true,2363.0000,1.0000,1.20,9.5927,12.29,9,0
449113a9-ff23-40be-9b5b-29e3c8b53a77,Mosquitoes,LivingAgent,38.328985,8.638524,true,366,ADULT,0.761,false,2583.0000,0.0000,6.33,9.9211,14.34,5,0
7cf6a759-2377-40ca-a76b-5e5b909a9528,Mosquitoes,LivingAgent,38.302828,8.631885,true,614,ADULT,0.574,true,2520.0000,0.0000,3.32,9.9282,14.23,4,0
969bd998-280c-4128-8b83-ea2651f0a88e,Mosquitoes,LivingAgent,38.369156,8.610937,true,658,ADULT,0.825,false,2039.0000,0.0000,1.70,9.6245,11.95,3,0
4cd46862-9ece-4e50-a72e-d3e9c773dcf9,Mosquitoes,LivingAgent,38.284089,8.595775,true,750,ADULT,0.647,false,2557.0000,0.0000,1.87,19.6389,12.40,12,0
e69febc2-d1bf-44f9-a851-9c81a04d8a16,Mosquitoes,LivingAgent,38.342902,8.614104,true,569,ADULT,0.832,false,2584.0000,9.0000,25.92,9.6313,11.82,2,0
fd3f1c9a-189a-4c51-ac18-80579a956bc9,Mosquitoes,LivingAgent,38.289358,8.663985,true,429,ADULT,0.701,false,2656.0000,3.0000,2.59,9.9412,13.93,3,0
c00b9494-005c-4e56-b440-5a7c87f00034,Mosquitoes,LivingAgent,38.290621,8.630440,true,494,ADULT,0.988,false,2482.0000,0.0000,3.77,9.9412,13.93,3,0
efe75565-126b-470c-8939-3d670f7af14e,Mosquitoes,LivingAgent,38.308368,8.585843,true,401,ADULT,0.963,true,2524.0000,0.0000,0.87,19.6548,12.06,4,0
6759453d-7899-4e03-8f8c-17b70d3c6233,Mosquitoes,LivingAgent,38.319039,8.673432,true,604,ADULT,0.793,true,2464.0000,0.0000,1.24,9.9477,13.78,7,0
aa4f7cf2-f37a-4956-8742-1c5a3c5b1e36,Mosquitoes,LivingAgent,38.280179,8.630023,true,598,ADULT,0.951,false,2471.0000,0.0000,6.32,9.9477,13.78,3,0
c87f74ee-7fd4-4a8f-8e9e-52d56244d13c,Mosquitoes,LivingAgent,38.326677,8.663178,true,445,ADULT,0.502,false,2511.0000,0.0000,2.67,9.9542,13.62,2,0
0dbfe174-628a-4095-b0ad-3bc71415113d,Mosquitoes,LivingAgent,38.370881,8.598561,true,650,ADULT,0.884,false,1987.0000,0.0000,2.05,9.6517,11.43,8,0
5e78c6cd-127a-4486-bfc2-53abc7c5965b,Mosquitoes,LivingAgent,38.295040,8.602362,true,360,ADULT,0.679,false,2530.0000,0.0000,2.09,19.6627,11.89,7,0
96a40c12-e6ee-4ca6-a57a-41d0f5fd0100,Mosquitoes,LivingAgent,38.356846,8.623656,true,523,ADULT,0.576,true,2358.0000,0.0000,4.60,9.6517,11.43,9,0
4fbb5c9d-e717-42b8-8301-5261fc33b872,Mosquitoes,LivingAgent,38.282326,8.652650,true,458,ADULT,0.513,true,2559.0000,0.0000,4.37,9.9570,13.58,3,0
ebd9b922-7505-4f2f-bc53-088dde293a17,Mosquitoes,LivingAgent,38.352261,8.651767,true,734,ADULT,0.762,true,2485.0000,0.0000,1.58,8.3144,13.62,4,0
f724b77f-7f9d-41e5-a637-03db613f1ed2,Mosquitoes,LivingAgent,38.379178,8.581895,true,443,ADULT,0.769,false,2040.0000,0.0000,3.20,9.6542,11.43,9,0
ce4ce928-719e-48ae-8bbe-bdc97c8705a4,Mosquitoes,LivingAgent,38.333236,8.657140,true,440,ADULT,0.957,true,2609.0000,13.0000,6.58,8.3183,13.56,5,0
